SimulationIndex,SimulationID,f0_GHz,S11ReportFreq_GHz,S11SweepSampleFreq_GHz,S11SweepSample_dB,S11_Source,Gmain_Source,MainPlane,Gmain_dBi,Gmain_Cut_dBi,PeakGain_dBi,PeakRealizedGain_dBi,FrontToBackRatio_dB,SLL_dB,HPBW_deg,SideLobeSuppression_dB,MainLobeTheta_deg,SideLobeTheta_deg,SideLobeGain_dBi,S11_f0_dB,AbsS11_f0_dB,AbsS11_f0_Linear,Objective1_Neg_Gmain,Objective2_SLL,Objective3_HPBW,Objective4_AbsS11,Gmain_Phi0_dBi,SLL_Phi0_dB,HPBW_Phi0_deg,Gmain_Phi90_dBi,SLL_Phi90_dB,HPBW_Phi90_deg,Ldir,Ldri,L1,Sdir,Sref,Wdri
144,sim_144,2.25,2.25,2.25,-1.90128862149391,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.16271103472658,3.55897768398689,4.16271103472658,-0.340669408509179,10.5479999533702,-9.84381212594374,NaN,9.84381212594374,32,146,-6.28483444195685,-1.90128862149391,1.90128862149391,0.803406921473783,-4.16271103472658,-9.84381212594374,NaN,0.803406921473783,3.18136299251971,-0.0304980650958901,NaN,3.55897768398689,-9.84381212594374,NaN,16.1996327590194,46.2939033100249,17.18721273142,12.3164569889957,17.5127062641295,3.47694027026174
145,sim_145,2.25,2.25,2.25,-4.96359904301111,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.01149851530051,3.26593297922706,4.01149851530051,2.34367484941513,7.99699654951789,-12.0964225440897,NaN,12.0964225440897,0,144,-8.83048956486261,-4.96359904301111,4.96359904301111,0.564702938763765,-4.01149851530051,-12.0964225440897,NaN,0.564702938763765,3.26593297922705,-0.02435038595807,NaN,3.26593297922706,-12.0964225440897,NaN,14.7431280990445,44.5268334201581,16.91513019087,13.0514621577835,20.5080593929883,2.46250823334483
146,sim_146,2.25,2.25,2.25,-4.89148979764538,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.54504845194445,3.20266607844643,3.54504845194445,1.84304797134401,7.92959067268513,-10.3982504091915,NaN,10.3982504091915,0,150,-7.19558433074505,-4.89148979764538,4.89148979764538,0.569410550856925,-3.54504845194445,-10.3982504091915,NaN,0.569410550856925,3.20266607844642,-0.0224325199042799,NaN,3.20266607844643,-10.3982504091915,NaN,15.2971104561169,42.1452890568559,16.1282780149738,14.4465819639954,18.3857150612737,2.09104494271348
147,sim_147,2.25,2.25,2.25,-3.32936568896391,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.10427914265063,3.48387715889945,4.10427914265063,1.39119969049023,11.4167519878347,-10.4526615183781,NaN,10.4526615183781,0,140,-6.96878435947863,-3.32936568896391,3.32936568896391,0.681603348872831,-4.10427914265063,-10.4526615183781,NaN,0.681603348872831,3.48387715889945,-0.02442063969022,NaN,3.48387715889945,-10.4526615183781,NaN,14.6328952907374,43.1411209699696,16.3498469020877,14.9782443421451,21.0896483141777,4.45688513593725
148,sim_148,2.25,2.25,2.25,-5.75046694670918,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.08175922048649,3.78141954487408,4.08175922048649,2.73846006464835,15.696400225435,-11.0539980313495,NaN,11.0539980313495,0,144,-7.27257848647544,-5.75046694670918,5.75046694670918,0.515794435617018,-4.08175922048649,-11.0539980313495,NaN,0.515794435617018,3.78141954487407,-0.0244475437754201,NaN,3.78141954487408,-11.0539980313495,NaN,14.9875254442056,41.295361781642,14.9538948646627,17.977245052252,20.0078845341728,2.6858862773938
149,sim_149,2.25,2.25,2.25,-3.1755999761352,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.17685115592066,3.60184061506206,4.17685115592066,1.32578962301867,11.4599830502387,-10.6746120375773,NaN,10.6746120375773,0,142,-7.07277142251524,-3.1755999761352,3.1755999761352,0.693777164731705,-4.17685115592066,-10.6746120375773,NaN,0.693777164731705,3.60184061506205,-0.0237871774218901,NaN,3.60184061506206,-10.6746120375773,NaN,17.5638184739047,44.4116956568739,15.3794546777016,13.2972943553822,20.5922854480032,4.47552816781666
150,sim_150,2.25,2.25,2.25,-3.80387153825504,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.84550609279464,3.38665103875607,3.84550609279464,1.50593011145632,11.6783596115491,-10.0024488168103,NaN,10.0024488168103,0,144,-6.61579777805422,-3.80387153825504,3.80387153825504,0.645366507437052,-3.84550609279464,-10.0024488168103,NaN,0.645366507437052,3.38665103875607,-0.0230619821382501,NaN,3.38665103875607,-10.0024488168103,NaN,14.5485650598596,41.5283770642551,17.1065550992099,14.6746247834751,20.0700102438665,3.51130902476833
151,sim_151,2.25,2.25,2.25,-2.98705438078775,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.57369656922147,3.96677772555821,4.57369656922147,1.54002594512708,12.2015852445334,-12.3542756791195,NaN,12.3542756791195,18,138,-8.3874979535613,-2.98705438078775,2.98705438078775,0.709001707268233,-4.57369656922147,-12.3542756791195,NaN,0.709001707268233,3.84482698968125,-0.0290816974749801,NaN,3.96677772555821,-12.3542756791195,NaN,17.6696404412206,46.8811213794341,15.8167560636616,13.2886924908302,22.1862263496829,3.83913717607956
152,sim_152,2.25,2.25,2.25,-5.71720885687986,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.63192602911994,3.14556431884381,3.63192602911994,2.27650833400747,5.84222147361822,-11.2962664512644,NaN,11.2962664512644,0,150,-8.15070213242057,-5.71720885687986,5.71720885687986,0.517773187609797,-3.63192602911994,-11.2962664512644,NaN,0.517773187609797,3.14556431884381,-0.01714658209485,NaN,3.14556431884381,-11.2962664512644,NaN,16.2024122322659,44.0084135863028,15.9347814445455,12.3580698412655,18.2762319186599,2.13542161185154
153,sim_153,2.25,2.25,2.25,-3.33996628351097,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.01256506834477,3.28444454637012,4.01256506834477,1.30866286982303,9.60420554419504,-10.7414100179263,NaN,10.7414100179263,0,144,-7.45696547155621,-3.33996628351097,3.33996628351097,0.680772001278223,-4.01256506834477,-10.7414100179263,NaN,0.680772001278223,3.28444454637012,-0.0268756204803902,NaN,3.28444454637012,-10.7414100179263,NaN,15.2317901496939,45.6955398306878,17.7390834891276,12.7745614331162,19.5965785076455,4.36000585468624
154,sim_154,2.25,2.25,2.25,-6.35185237564904,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.49821255034131,3.21949776773067,3.49821255034131,2.35385639276121,6.65593295733736,-10.4874803866522,NaN,10.4874803866522,0,150,-7.26798261892154,-6.35185237564904,6.35185237564904,0.481290601756122,-3.49821255034131,-10.4874803866522,NaN,0.481290601756122,3.21949776773066,-0.0216011903135698,NaN,3.21949776773067,-10.4874803866522,NaN,15.7645237535951,44.259753871986,15.5006384525901,13.5818478554347,17.109774187882,2.81147350114998
155,sim_155,2.25,2.25,2.25,-3.28626697209344,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.38967382432036,3.84963998539104,4.38967382432036,1.63884772336742,15.3549635593267,-13.2175289278787,NaN,13.2175289278787,24,144,-9.36788894248765,-3.28626697209344,3.28626697209344,0.684993816973264,-4.38967382432036,-13.2175289278787,NaN,0.684993816973264,3.67498008517239,-0.0281484041631104,NaN,3.84963998539104,-13.2175289278787,NaN,15.0076923824874,45.032348196813,18.2471373797237,14.3752743518483,21.5428784824982,2.35171629573057
156,sim_156,2.25,2.25,2.25,-4.37090442453665,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.06649103992129,3.67190896895034,4.06649103992129,2.09067955408771,18.7572910420707,-12.5533665492039,NaN,12.5533665492039,0,148,-8.88145758025358,-4.37090442453665,4.37090442453665,0.604581395592357,-4.06649103992129,-12.5533665492039,NaN,0.604581395592357,3.67190896895034,-20.0779438571936,NaN,3.67190896895034,-12.5533665492039,NaN,15.751659727655,43.4750791941465,18.3132530766857,15.8208111293113,20.1824260098522,2.05630915396947
157,sim_157,2.25,2.25,2.25,-3.99722594348016,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.98958592969164,3.54455055467643,3.98958592969164,1.78294181891431,16.429229496557,-10.2453739603565,NaN,10.2453739603565,0,146,-6.70082340568005,-3.99722594348016,3.99722594348016,0.631158888702005,-3.98958592969164,-10.2453739603565,NaN,0.631158888702005,3.54455055467643,-0.0284316272487803,NaN,3.54455055467643,-10.2453739603565,NaN,14.5250361224494,41.6692386195235,16.845630031183,17.0756636991792,19.5224552687218,3.75506198100147
158,sim_158,2.25,2.25,2.25,-4.06217419772123,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.2814597440131,3.83508258245477,4.2814597440131,2.11729132081712,17.633412020236,-11.4640608458415,NaN,11.4640608458415,0,142,-7.62897826338674,-4.06217419772123,4.06217419772123,0.626457034227083,-4.2814597440131,-11.4640608458415,NaN,0.626457034227083,3.83508258245477,-0.0257949944293903,NaN,3.83508258245477,-11.4640608458415,NaN,14.8658088132855,45.3394834442237,16.5646076613464,17.3400359519052,20.2962989829926,4.21466965201918
159,sim_159,2.25,2.25,2.25,-5.96384276162872,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.69393739423447,3.38405508706841,3.69393739423447,2.42546493909619,9.25350431877118,-11.5830182371746,NaN,11.5830182371746,0,154,-8.19896315010624,-5.96384276162872,5.96384276162872,0.503277902195447,-3.69393739423447,-11.5830182371746,NaN,0.503277902195447,3.3840550870684,-0.02341160639538,NaN,3.38405508706841,-11.5830182371746,NaN,16.4923418176879,44.9138782277404,16.8742225710236,15.309492585412,17.9201439694957,2.38218979515585
160,sim_160,2.25,2.25,2.25,-4.54156576438801,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.48166787493294,4.0789848763298,4.48166787493294,2.60121156041483,32.1680854362279,-12.9160546876321,NaN,12.9160546876321,6,144,-8.83706981130231,-4.54156576438801,4.54156576438801,0.592818450359371,-4.48166787493294,-12.9160546876321,NaN,0.592818450359371,4.06544005399282,-0.0267314390500601,NaN,4.0789848763298,-12.9160546876321,NaN,17.8453056181962,41.0871556733469,17.2524914583399,17.0009885095919,22.2549700098486,2.10757772415716
161,sim_161,2.25,2.25,2.25,-4.74891064413306,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.66620853538154,3.26053328721124,3.66620853538154,1.89410189894546,7.83384121827062,-11.3429305264071,NaN,11.3429305264071,0,148,-8.08239723919581,-4.74891064413306,4.74891064413306,0.578834579336541,-3.66620853538154,-11.3429305264071,NaN,0.578834579336541,3.26053328721124,-0.0200921782420997,NaN,3.26053328721124,-11.3429305264071,NaN,15.8964875253338,42.4073061436022,17.6318121730584,13.9987576554054,19.0965771653408,2.2776805717552
162,sim_162,2.25,2.25,2.25,-5.07031543872626,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.02431999234139,3.85424222312484,4.02431999234139,2.40557271399275,18.3414073193599,-11.2681756179821,NaN,11.2681756179821,0,146,-7.41393339485727,-5.07031543872626,5.07031543872626,0.55780734431609,-4.02431999234139,-11.2681756179821,NaN,0.55780734431609,3.85424222312483,-0.0180393264848298,NaN,3.85424222312484,-11.2681756179821,NaN,17.7996532679944,43.5468154352418,14.9732087593263,16.2462918652603,18.9887262935089,4.00649915318821
163,sim_163,2.25,2.25,2.25,-4.3094572567806,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.68836508209969,3.30576377877972,3.68836508209969,1.67675572341022,11.9982812116637,-10.2790633932514,NaN,10.2790633932514,0,148,-6.97329961447167,-4.3094572567806,4.3094572567806,0.60887359041797,-3.68836508209969,-10.2790633932514,NaN,0.60887359041797,3.30576377877971,-0.0151915799449998,NaN,3.30576377877972,-10.2790633932514,NaN,17.2346049758454,40.7562753067542,16.2809510934623,15.4331711161016,18.2367849995795,2.19986482262049
164,sim_164,2.25,2.25,2.25,-4.35782698473867,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi0,3.75249113268142,3.4097666356446,3.75249113268142,1.76912794209441,11.2493891879504,-0.0115159294893799,NaN,0.0115159294893799,0,2,3.39825070615522,-4.35782698473867,4.35782698473867,0.605492336443088,-3.75249113268142,-0.0115159294893799,NaN,0.605492336443088,3.4097666356446,-0.0115159294893799,NaN,3.40976663564459,-10.1663408404792,NaN,16.0468775400823,41.1809438917326,16.8269756961702,17.8286228180245,17.3506951085138,2.39362393953017
165,sim_165,2.25,2.25,2.25,-4.54123941563406,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.8263994044805,3.34114955769609,3.8263994044805,1.94576624358266,9.66241694883629,-11.6922200871611,NaN,11.6922200871611,0,150,-8.35107052946501,-4.54123941563406,4.54123941563406,0.592840724323832,-3.8263994044805,-11.6922200871611,NaN,0.592840724323832,3.34114955769609,-0.02532079805709,NaN,3.34114955769609,-11.6922200871611,NaN,18.0116813866656,45.7436684634691,16.8090268116071,12.9150497732024,18.7963920567898,2.74618591513984
166,sim_166,2.25,2.25,2.25,-2.05872814872947,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.66065012261458,4.0571943064488,4.66065012261458,0.430020369489093,12.0681687565287,-11.1533088157828,NaN,11.1533088157828,28,140,-7.09611450933401,-2.05872814872947,2.05872814872947,0.788975636724189,-4.66065012261458,-11.1533088157828,NaN,0.788975636724189,3.68751279960466,-0.0369459596789703,NaN,4.0571943064488,-11.1533088157828,NaN,14.8821553803049,45.1144760932924,17.6848180999424,14.0328463855701,22.0604004525376,3.54264277284235
167,sim_167,2.25,2.25,2.25,-7.23280544181097,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.92529980952132,3.73683074778275,3.92529980952132,3.01490768606734,17.9720784402177,-12.243716936667,NaN,12.243716936667,0,154,-8.5068861888843,-7.23280544181097,7.23280544181097,0.43487027987846,-3.92529980952132,-12.243716936667,NaN,0.43487027987846,3.73683074778275,-16.236451027792,NaN,3.73683074778275,-12.243716936667,NaN,16.618126163013,46.6692339037455,15.1543009002659,16.6128722414637,17.4186840837198,2.52543470925125
168,sim_168,2.25,2.25,2.25,-6.21894156132278,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.98808734212485,3.70104066030968,3.98808734212485,2.80285074047511,11.7225156024969,-12.2136347769058,NaN,12.2136347769058,0,148,-8.51259411659616,-6.21894156132278,6.21894156132278,0.488711908806675,-3.98808734212485,-12.2136347769058,NaN,0.488711908806675,3.70104066030968,-0.0209218950225103,NaN,3.70104066030968,-12.2136347769058,NaN,18.0775930744896,44.9869830293005,14.5171236458401,14.5672816770449,18.6538987405593,2.91616039444961
169,sim_169,2.25,2.25,2.25,-5.68665408256982,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.34039782062725,3.77593156485977,4.34039782062725,2.9737343148447,11.5278431531825,-13.2267966238848,NaN,13.2267966238848,12,144,-9.45086505902501,-5.68665408256982,5.68665408256982,0.519597790773959,-4.34039782062725,-13.2267966238848,NaN,0.519597790773959,3.73462753197528,-0.02505847305033,NaN,3.77593156485977,-13.2267966238848,NaN,15.4763552111874,46.3661666487715,15.3456301539024,14.1224298851293,20.7823762470462,2.23501802172222
170,sim_170,2.25,2.25,2.25,-5.62542906970639,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.85583477434256,3.35294734728268,3.85583477434256,2.46630805180597,8.10533994085501,-10.6688929001392,NaN,10.6688929001392,0,146,-7.31594555285647,-5.62542906970639,5.62542906970639,0.523273265141474,-3.85583477434256,-10.6688929001392,NaN,0.523273265141474,3.35294734728267,-0.0233088487213502,NaN,3.35294734728268,-10.6688929001392,NaN,16.5052145599811,44.7879636097584,14.6746210165945,12.6493660351794,17.7337660869406,4.19183127488204
171,sim_171,2.25,2.25,2.25,-5.62358618157078,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.08169886588998,3.67663676945975,4.08169886588998,2.69147706199587,13.2580682721029,-11.5071910418519,NaN,11.5071910418519,0,148,-7.83055427239213,-5.62358618157078,5.62358618157078,0.523384299985454,-4.08169886588998,-11.5071910418519,NaN,0.523384299985454,3.67663676945975,-0.02716809135595,NaN,3.67663676945975,-11.5071910418519,NaN,17.9918871250133,45.7307019379294,14.8427552578504,15.0036965855497,18.2646718202028,3.7760414493103
172,sim_172,2.25,2.25,2.25,-3.29738829716231,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.9100136906604,3.50293239753516,3.9100136906604,1.16899526376616,14.8778681178018,-10.7752634532805,NaN,10.7752634532805,0,144,-7.27233105574535,-3.29738829716231,3.29738829716231,0.684117319081064,-3.9100136906604,-10.7752634532805,NaN,0.684117319081064,3.50293239753515,-20.1330353453439,NaN,3.50293239753516,-10.7752634532805,NaN,17.4604502518548,42.5567966160139,17.876734455635,14.7151319358028,19.7107545150429,4.08138882963679
173,sim_173,2.25,2.25,2.25,-2.98021062549281,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.37102396562893,3.61046623958403,4.37102396562893,1.33042475392427,11.6000628186183,-11.756970264531,NaN,11.756970264531,22,140,-8.14650402494694,-2.98021062549281,2.98021062549281,0.709560561510023,-4.37102396562893,-11.756970264531,NaN,0.709560561510023,3.48898396932405,-0.0311372914598,NaN,3.61046623958403,-11.756970264531,NaN,14.7285051864043,45.2875509854685,17.5427720343148,13.6604178393816,22.1524328664277,3.45458541759815
174,sim_174,2.25,2.25,2.25,-4.00760230598509,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.17102742901429,3.38544444654692,4.17102742901429,1.97124017929632,8.51457396796767,-11.7692674639488,NaN,11.7692674639488,20,142,-8.38382301740188,-4.00760230598509,4.00760230598509,0.630405342043566,-4.17102742901429,-11.7692674639488,NaN,0.630405342043566,3.35087836716469,-0.0278099777239902,NaN,3.38544444654692,-11.7692674639488,NaN,16.3262543777364,42.5230984610886,15.1117641877078,12.1227644305442,21.8919422240392,2.65924349381109
175,sim_175,2.25,2.25,2.25,-3.49992564534777,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.1737366730149,3.57519714154827,4.1737366730149,1.60341213495096,15.3506770003323,-11.2498601966487,NaN,11.2498601966487,0,142,-7.67466305510039,-3.49992564534777,3.49992564534777,0.668349638881495,-4.1737366730149,-11.2498601966487,NaN,0.668349638881495,3.57519714154826,-0.0252191724499999,NaN,3.57519714154827,-11.2498601966487,NaN,15.6432296948862,40.692942280244,17.2273231360091,15.604435484041,22.2834412200083,3.03155925204927
176,sim_176,2.25,2.25,2.25,-3.75007553297273,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.52994139916398,3.99789401484488,4.52994139916398,2.15155465833994,17.662114999436,-13.2538292351448,NaN,13.2538292351448,12,140,-9.25593522029988,-3.75007553297273,3.75007553297273,0.649375984542477,-4.52994139916398,-13.2538292351448,NaN,0.649375984542477,3.95040381561807,-0.0280981934321702,NaN,3.99789401484488,-13.2538292351448,NaN,15.423575323735,46.858005284885,17.8561351908932,17.105945091032,21.3710185774539,3.33505651096823
177,sim_177,2.25,2.25,2.25,-3.46039292980487,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.78454718434599,4.45085444052131,4.78454718434599,2.18204289627132,27.754954963656,-13.9588326256107,NaN,13.9588326256107,14,142,-9.50797818508943,-3.46039292980487,3.46039292980487,0.671398479705495,-4.78454718434599,-13.9588326256107,NaN,0.671398479705495,4.33217801208594,-0.0279695779787499,NaN,4.45085444052131,-13.9588326256107,NaN,18.308457713782,46.1839300450343,17.8100756157155,16.9101681071237,22.4023460356873,3.11021138973812
178,sim_178,2.25,2.25,2.25,-4.63059883205612,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.83231654039639,3.22768622239266,3.83231654039639,1.99935213028897,8.00165743844291,-11.1687099669774,NaN,11.1687099669774,0,148,-7.9410237445847,-4.63059883205612,4.63059883205612,0.5867729142874,-3.83231654039639,-11.1687099669774,NaN,0.5867729142874,3.22768622239265,-0.02095951091282,NaN,3.22768622239266,-11.1687099669774,NaN,16.8218845867778,43.85462290345,16.9897918867745,12.4329453354871,19.4067680156469,2.63986839352107
179,sim_179,2.25,2.25,2.25,-3.1379724966762,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.08702142292542,3.54122521574561,4.08702142292542,1.20074766756649,12.7040979789761,-11.0737338557905,NaN,11.0737338557905,16,142,-7.53250864004487,-3.1379724966762,3.1379724966762,0.696789143097627,-4.08702142292542,-11.0737338557905,NaN,0.696789143097627,3.5190699290442,-0.0214786253347499,NaN,3.54122521574561,-11.0737338557905,NaN,16.5319704733751,45.415295358888,16.4175409744677,13.6108321172905,20.4072781015884,4.46404616821081
180,sim_180,2.25,2.25,2.25,-4.86399669308293,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.7497490343124,3.43596183714189,3.7497490343124,2.03449559906623,9.98140699371355,-11.3352912419403,NaN,11.3352912419403,0,150,-7.89932940479844,-4.86399669308293,4.86399669308293,0.571215739097913,-3.7497490343124,-11.3352912419403,NaN,0.571215739097913,3.43596183714188,-17.3001965517294,NaN,3.43596183714189,-11.3352912419403,NaN,16.7494184851272,46.4788623718225,18.2870628362588,15.2777035368981,17.7638879092751,4.13526245598739
181,sim_181,2.25,2.25,2.25,-4.53307608408142,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.83738706321989,3.72708384315619,3.83738706321989,1.95232356760818,18.8954623641046,-11.2197208007161,NaN,11.2197208007161,0,152,-7.49263695755992,-4.53307608408142,4.53307608408142,0.593398160637744,-3.83738706321989,-11.2197208007161,NaN,0.593398160637744,3.72708384315619,-0.0192532133325303,NaN,3.72708384315619,-11.2197208007161,NaN,18.153918986266,42.7341122498253,17.8889888711314,17.2202927594966,18.6667520364638,2.08297372025014
182,sim_182,2.25,2.25,2.25,-3.64351443368594,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.45287128991165,2.87396447095994,3.45287128991165,0.995100745042202,10.5281529346213,-8.96508442235675,NaN,8.96508442235675,0,154,-6.09111995139681,-3.64351443368594,3.64351443368594,0.657391793527385,-3.45287128991165,-8.96508442235675,NaN,0.657391793527385,2.87396447095993,-0.01545557108185,NaN,2.87396447095994,-8.96508442235675,NaN,15.3139977569986,40.1974251273038,18.0192706057369,14.9559684921318,16.75050041757,2.97520149752353
183,sim_183,2.25,2.25,2.25,-0.566534069749543,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,5.30102516737002,5.18974789303119,5.30102516737002,-3.8247457628824,4.66019708954926,-7.16632670374576,NaN,7.16632670374576,26,128,-1.97657881071457,-0.566534069749543,0.566534069749543,0.93685697932774,-5.30102516737002,-7.16632670374576,NaN,0.93685697932774,3.68468236141021,-0.0376724134205304,NaN,5.18974789303119,-7.16632670374576,NaN,17.1727706151654,46.3815084975165,16.3008459559583,14.8583817589576,20.8886125383944,2.0236994328455
184,sim_184,2.25,2.25,2.25,-4.17942123740982,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.3587477098141,3.7800605965645,4.3587477098141,2.2686663746166,15.8516218518715,-11.496379684517,NaN,11.496379684517,0,142,-7.71631908795249,-4.17942123740982,4.17942123740982,0.618057581491668,-4.3587477098141,-11.496379684517,NaN,0.618057581491668,3.78006059656449,-0.0277452405865901,NaN,3.7800605965645,-11.496379684517,NaN,17.0606720767213,45.5178834207909,15.7994591666828,14.7583869046056,20.5778246402154,3.981442188214
185,sim_185,2.25,2.25,2.25,-3.448776806634,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.81737634029005,3.26408520451691,3.81737634029005,1.20531484389265,8.32882655815578,-10.3046984176985,NaN,10.3046984176985,0,148,-7.04061321318157,-3.448776806634,3.448776806634,0.672296978896442,-3.81737634029005,-10.3046984176985,NaN,0.672296978896442,3.26408520451691,-0.0244313355674102,NaN,3.26408520451691,-10.3046984176985,NaN,16.6413761219824,44.8562196012086,17.0637841368624,12.7471932979953,18.8415394127045,4.39430652422933
186,sim_186,2.25,2.25,2.25,-5.44274689405211,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.80703376857277,3.27639488519066,3.80703376857277,2.3465797167776,7.47415635817346,-10.9290096341987,NaN,10.9290096341987,0,148,-7.65261474900804,-5.44274689405211,5.44274689405211,0.534395331288501,-3.80703376857277,-10.9290096341987,NaN,0.534395331288501,3.27639488519066,-0.0240225495070101,NaN,3.27639488519066,-10.9290096341987,NaN,16.2863919947036,46.7754115006009,15.9133424060008,12.1917805372792,17.5677800026562,4.42008052760311
187,sim_187,2.25,2.25,2.25,-4.08104037112644,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,3.56096635683062,3.23052421103128,3.56096635683062,1.40894112882639,9.80004868710414,-9.5557140294421,NaN,9.5557140294421,0,156,-6.32518981841082,-4.08104037112644,4.08104037112644,0.625097815855182,-3.56096635683062,-9.5557140294421,NaN,0.625097815855182,3.23052421103127,-12.1746568662307,NaN,3.23052421103128,-9.5557140294421,NaN,15.7106172856139,40.9359011314796,17.5317287922936,17.1307456570153,16.6248869670065,2.509505452723
188,sim_188,2.25,2.25,2.25,-1.60972727439875,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.49120856119733,4.0258078268754,4.49120856119733,-0.599143109376603,14.0428903581994,-9.87937694722374,NaN,9.87937694722374,26,142,-5.85356912034834,-1.60972727439875,1.60972727439875,0.830832805358383,-4.49120856119733,-9.87937694722374,NaN,0.830832805358383,3.6964976280895,-0.0298506978825199,NaN,4.0258078268754,-9.87937694722374,NaN,18.4530889141551,41.5832189420162,17.4535022483281,14.1501431038972,20.8151521730902,4.29819183589846
189,sim_189,2.25,2.25,2.25,-2.78800182256707,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.22745037296542,3.60652150002858,4.22745037296542,0.982856969282915,14.1740176035876,-11.7424304780645,NaN,11.7424304780645,22,144,-8.1359089780359,-2.78800182256707,2.78800182256707,0.725437344799292,-4.22745037296542,-11.7424304780645,NaN,0.725437344799292,3.52753989251117,-0.0271410695139198,NaN,3.60652150002858,-11.7424304780645,NaN,15.5081523839408,46.2557235139594,18.4072204409839,14.3651151190613,21.1250268279063,3.82978585560415
190,sim_190,2.25,2.25,2.25,-3.41408407463827,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.16201316015495,3.69604428572396,4.16201316015495,1.52112840188586,14.3657417307056,-12.1005648748822,NaN,12.1005648748822,0,144,-8.40452058915825,-3.41408407463827,3.41408407463827,0.674987602581282,-4.16201316015495,-12.1005648748822,NaN,0.674987602581282,3.69604428572396,-0.0240928667674303,NaN,3.69604428572396,-12.1005648748822,NaN,17.8363996244556,43.603970948378,17.4924055685414,13.9791449891493,21.1950660184623,3.18855811485772
191,sim_191,2.25,2.25,2.25,-3.89163636974672,ATK_OBJ_S11_F0,ATK_OBJ_PeakGain,Phi90,4.28791572466108,3.62979555274348,4.28791572466108,2.0099180247344,10.1952806296772,-11.0182216009653,NaN,11.0182216009653,10,140,-7.38842604822179,-3.89163636974672,3.89163636974672,0.638878365140507,-4.28791572466108,-11.0182216009653,NaN,0.638878365140507,3.62122520844051,-0.0236739279736899,NaN,3.62979555274348,-11.0182216009653,NaN,15.9143671788641,42.9003425602113,15.056223017702,13.4717079865631,22.0199798843708,3.25917341623477
