f0_GHz,S11ReportFreq_GHz,S11SweepSampleFreq_GHz,S11SweepSample_dB,S11_f0_dB,AbsS11_f0_dB,AbsS11_f0_Linear,S11_Source,PeakGain_dBi,PeakRealizedGain_dBi,FrontToBackRatio_dB,Gmain_Source,Ldir,Ldri,L1,Sdir,Sref,Wdri,SimulationIndex,SimulationID
2.25,2.25,2.25,-3.75007553297273,-3.75007553297273,3.75007553297273,0.649375984542477,ATK_OBJ_S11_F0,4.52994139916398,2.15155465833994,17.662114999436,ATK_OBJ_PeakGain,15.423575323735,46.858005284885,17.8561351908932,17.105945091032,21.3710185774539,3.33505651096823,176,sim_176
2.25,2.25,2.25,-3.46039292980487,-3.46039292980487,3.46039292980487,0.671398479705495,ATK_OBJ_S11_F0,4.78454718434599,2.18204289627132,27.754954963656,ATK_OBJ_PeakGain,18.308457713782,46.1839300450343,17.8100756157155,16.9101681071237,22.4023460356873,3.11021138973812,177,sim_177
2.25,2.25,2.25,-4.63059883205612,-4.63059883205612,4.63059883205612,0.5867729142874,ATK_OBJ_S11_F0,3.83231654039639,1.99935213028897,8.00165743844291,ATK_OBJ_PeakGain,16.8218845867778,43.85462290345,16.9897918867745,12.4329453354871,19.4067680156469,2.63986839352107,178,sim_178
2.25,2.25,2.25,-3.1379724966762,-3.1379724966762,3.1379724966762,0.696789143097627,ATK_OBJ_S11_F0,4.08702142292542,1.20074766756649,12.7040979789761,ATK_OBJ_PeakGain,16.5319704733751,45.415295358888,16.4175409744677,13.6108321172905,20.4072781015884,4.46404616821081,179,sim_179
2.25,2.25,2.25,-4.86399669308293,-4.86399669308293,4.86399669308293,0.571215739097913,ATK_OBJ_S11_F0,3.7497490343124,2.03449559906623,9.98140699371355,ATK_OBJ_PeakGain,16.7494184851272,46.4788623718225,18.2870628362588,15.2777035368981,17.7638879092751,4.13526245598739,180,sim_180
2.25,2.25,2.25,-4.53307608408142,-4.53307608408142,4.53307608408142,0.593398160637744,ATK_OBJ_S11_F0,3.83738706321989,1.95232356760818,18.8954623641046,ATK_OBJ_PeakGain,18.153918986266,42.7341122498253,17.8889888711314,17.2202927594966,18.6667520364638,2.08297372025014,181,sim_181
2.25,2.25,2.25,-3.64351443368594,-3.64351443368594,3.64351443368594,0.657391793527385,ATK_OBJ_S11_F0,3.45287128991165,0.995100745042202,10.5281529346213,ATK_OBJ_PeakGain,15.3139977569986,40.1974251273038,18.0192706057369,14.9559684921318,16.75050041757,2.97520149752353,182,sim_182
2.25,2.25,2.25,-0.566534069749543,-0.566534069749543,0.566534069749543,0.93685697932774,ATK_OBJ_S11_F0,5.30102516737002,-3.8247457628824,4.66019708954926,ATK_OBJ_PeakGain,17.1727706151654,46.3815084975165,16.3008459559583,14.8583817589576,20.8886125383944,2.0236994328455,183,sim_183
2.25,2.25,2.25,-4.17942123740982,-4.17942123740982,4.17942123740982,0.618057581491668,ATK_OBJ_S11_F0,4.3587477098141,2.2686663746166,15.8516218518715,ATK_OBJ_PeakGain,17.0606720767213,45.5178834207909,15.7994591666828,14.7583869046056,20.5778246402154,3.981442188214,184,sim_184
2.25,2.25,2.25,-3.448776806634,-3.448776806634,3.448776806634,0.672296978896442,ATK_OBJ_S11_F0,3.81737634029005,1.20531484389265,8.32882655815578,ATK_OBJ_PeakGain,16.6413761219824,44.8562196012086,17.0637841368624,12.7471932979953,18.8415394127045,4.39430652422933,185,sim_185
2.25,2.25,2.25,-5.44274689405211,-5.44274689405211,5.44274689405211,0.534395331288501,ATK_OBJ_S11_F0,3.80703376857277,2.3465797167776,7.47415635817346,ATK_OBJ_PeakGain,16.2863919947036,46.7754115006009,15.9133424060008,12.1917805372792,17.5677800026562,4.42008052760311,186,sim_186
2.25,2.25,2.25,-4.08104037112644,-4.08104037112644,4.08104037112644,0.625097815855182,ATK_OBJ_S11_F0,3.56096635683062,1.40894112882639,9.80004868710414,ATK_OBJ_PeakGain,15.7106172856139,40.9359011314796,17.5317287922936,17.1307456570153,16.6248869670065,2.509505452723,187,sim_187
2.25,2.25,2.25,-1.60972727439875,-1.60972727439875,1.60972727439875,0.830832805358383,ATK_OBJ_S11_F0,4.49120856119733,-0.599143109376603,14.0428903581994,ATK_OBJ_PeakGain,18.4530889141551,41.5832189420162,17.4535022483281,14.1501431038972,20.8151521730902,4.29819183589846,188,sim_188
2.25,2.25,2.25,-2.78800182256707,-2.78800182256707,2.78800182256707,0.725437344799292,ATK_OBJ_S11_F0,4.22745037296542,0.982856969282915,14.1740176035876,ATK_OBJ_PeakGain,15.5081523839408,46.2557235139594,18.4072204409839,14.3651151190613,21.1250268279063,3.82978585560415,189,sim_189
2.25,2.25,2.25,-3.41408407463827,-3.41408407463827,3.41408407463827,0.674987602581282,ATK_OBJ_S11_F0,4.16201316015495,1.52112840188586,14.3657417307056,ATK_OBJ_PeakGain,17.8363996244556,43.603970948378,17.4924055685414,13.9791449891493,21.1950660184623,3.18855811485772,190,sim_190
2.25,2.25,2.25,-3.89163636974672,-3.89163636974672,3.89163636974672,0.638878365140507,ATK_OBJ_S11_F0,4.28791572466108,2.0099180247344,10.1952806296772,ATK_OBJ_PeakGain,15.9143671788641,42.9003425602113,15.056223017702,13.4717079865631,22.0199798843708,3.25917341623477,191,sim_191
2.25,2.25,2.25,-3.97485431335479,-3.97485431335479,3.97485431335479,0.632786615213543,ATK_OBJ_S11_F0,3.64142898307609,1.41990832580687,11.3135132320126,ATK_OBJ_PeakGain,18.1393729866046,40.2480182085452,16.7403851495483,13.693509714382,17.380662214538,2.57914986665781,192,sim_192
2.25,2.25,2.25,-4.04554602688998,-4.04554602688998,4.04554602688998,0.627657465307855,ATK_OBJ_S11_F0,3.68482195862208,1.50987861159458,19.9507708818076,ATK_OBJ_PeakGain,17.3506266781313,42.0778252815712,17.9416774701657,16.1574741090521,18.5114123312865,2.89799686918593,193,sim_193
2.25,2.25,2.25,-5.28862725612214,-5.28862725612214,5.28862725612214,0.543962094317448,ATK_OBJ_S11_F0,4.17604091248377,2.65241667594851,25.212556537435,ATK_OBJ_PeakGain,17.0865029136364,45.1579219581515,17.1594960333437,17.5105991344349,19.8064098175536,2.87964654135021,194,sim_194
2.25,2.25,2.25,-4.34833657719931,-4.34833657719931,4.34833657719931,0.606154273184989,ATK_OBJ_S11_F0,3.36143265489838,1.37256660761041,10.4537818180536,ATK_OBJ_PeakGain,14.7821125840666,40.3389759965432,16.7330269906483,14.5115829825779,16.5419351737231,3.53535269087542,195,sim_195
2.25,2.25,2.25,-4.24282846067549,-4.24282846067549,4.24282846067549,0.613562173121772,ATK_OBJ_S11_F0,3.80087051685522,1.74952387008392,19.2855168892484,ATK_OBJ_PeakGain,17.3722191731749,43.6259279572384,18.3646247563233,16.6395012225578,17.9800100454114,2.95220648286202,196,sim_196
2.25,2.25,2.25,-5.77701020961643,-5.77701020961643,5.77701020961643,0.514220622205776,ATK_OBJ_S11_F0,4.27830310781679,2.94458541617625,10.1121892237123,ATK_OBJ_PeakGain,15.3355760448365,46.4326277380275,14.9080698228625,13.5218074365274,20.136888075959,2.81411899826293,197,sim_197
2.25,2.25,2.25,-4.46472571070773,-4.46472571070773,4.46472571070773,0.598086107280722,ATK_OBJ_S11_F0,4.18697059238117,2.26430253737194,8.99128046353616,ATK_OBJ_PeakGain,15.1484690583793,45.4378678521453,16.162440410365,12.8512154299752,20.7580836053251,2.26099854478022,198,sim_198
2.25,2.25,2.25,-1.82283544028651,-1.82283544028651,1.82283544028651,0.810696369206484,ATK_OBJ_S11_F0,4.91634589023999,0.266391634691436,14.8076653106857,ATK_OBJ_PeakGain,16.4418164657157,46.5522109750827,16.0253687764279,14.5374474624964,20.030495663541,3.06305098910585,199,sim_199
2.25,2.25,2.25,-3.77884741207818,-3.77884741207818,3.77884741207818,0.647228495063694,ATK_OBJ_S11_F0,4.29506673201061,1.93754017453042,22.6316382504909,ATK_OBJ_PeakGain,16.3653294298156,43.1880333291588,18.0651569234023,16.6834835553834,21.1188634138717,3.12108400023101,200,sim_200
