SimulationID,Wslot,Wtaper,Ltapper,Wbalun,Wstrip,Lstrip_offset,S11_Raw_File,S11_Clean_File,Gain_Raw_File,Gain_Clean_File,MinS11_dB,MinS11_Freq_GHz,PeakGain_dB,PeakGain_Theta_deg,Timestamp,Success,ErrorMessage
SIM141,0.0111055556998225,2.01179844816247,3.43456293857338,0.312984749387307,0.127908196724278,0.434967196491065,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM141_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM141_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM141_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM141_Gain_clean.csv,-40.2216415599473,10.015,7.40953490191836,90,2026-04-13 21:09:24,1,
SIM142,0.0122201594904331,1.71219746657416,3.40691638940561,0.322783739031007,0.142949628791544,0.313500266449078,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM142_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM142_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM142_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM142_Gain_clean.csv,-38.5163112014899,14.955,7.37187655197615,90,2026-04-13 21:12:20,1,
SIM143,0.0382497266178271,1.90712365369425,3.79989044887845,0.382447624323115,0.132769458214115,0.339835846928084,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM143_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM143_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM143_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM143_Gain_clean.csv,-33.7847250129426,21,7.90841356285931,90,2026-04-13 21:13:51,1,
SIM144,0.0129703933705833,1.8941570070141,4.11210599028862,0.317131767354286,0.133165369930522,0.292710856263322,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM144_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM144_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM144_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM144_Gain_clean.csv,-28.0700471042156,14.955,8.06876902457964,90,2026-04-13 21:15:54,1,
SIM145,0.0220965102737221,1.83935834276986,3.38431635745388,0.412746488227744,0.150181593933135,0.425315068180739,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM145_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM145_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM145_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM145_Gain_clean.csv,-18.6757818838032,12.615,7.4570446563077,90,2026-04-13 21:19:06,1,
SIM146,0.0238169778330638,1.71586438857331,4.00752737616485,0.285958125002193,0.127772534322291,0.377379410785051,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM146_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM146_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM146_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM146_Gain_clean.csv,-21.3260129826256,13.59,8.01777635143942,90,2026-04-13 21:20:49,1,
SIM147,0.0266580396534902,1.87990121450411,3.48627964080975,0.288727005389336,0.12891775346134,0.448318045229627,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM147_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM147_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM147_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM147_Gain_clean.csv,-15.3084316488392,8.13,7.54540831651402,90,2026-04-13 21:23:58,1,
SIM148,0.0274955868593356,1.87663594947517,3.63976846800388,0.419980639521395,0.13516240092438,0.348897829756887,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM148_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM148_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM148_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM148_Gain_clean.csv,-25.8640207138405,14.565,7.71997068978818,88,2026-04-13 21:25:23,1,
SIM149,0.0148286744527902,2.03088083585728,3.8969810302662,0.348295776256198,0.122414561403588,0.306502100130323,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM149_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM149_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM149_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM149_Gain_clean.csv,-43.2182819952117,12.485,7.92973790329049,90,2026-04-13 21:27:53,1,
SIM150,0.024657075229799,2.03284682737466,4.08794240345546,0.411815340725018,0.145462388699935,0.35990746298431,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM150_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM150_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM150_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM150_Gain_clean.csv,-24.2775428230946,21,8.15223689751045,90,2026-04-13 21:29:39,1,
SIM151,0.0206439581857132,1.75353983729913,3.78867423095911,0.305545581491241,0.119341075233675,0.350039404233907,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM151_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM151_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM151_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM151_Gain_clean.csv,-41.0657903512533,11.965,7.78089506323968,90,2026-04-13 21:32:09,1,
SIM152,0.0326786004557603,1.89948666255556,3.90494263745259,0.324912688020037,0.117798559759188,0.373936840535859,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM152_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM152_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM152_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM152_Gain_clean.csv,-20.6579443505451,13.98,7.98824179519213,90,2026-04-13 21:33:50,1,
SIM153,0.021960351661294,1.85264382792736,3.88370514070535,0.28231511263158,0.134943691619585,0.288116986482405,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM153_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM153_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM153_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM153_Gain_clean.csv,-38.8780042594222,14.435,7.8998919632299,90,2026-04-13 21:35:47,1,
SIM154,0.038648720240682,1.86106902737982,3.89372474502983,0.354078119795819,0.148361578462135,0.383867970417969,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM154_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM154_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM154_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM154_Gain_clean.csv,-16.3689352126996,19.83,8.00266119142703,92,2026-04-13 21:36:57,1,
SIM155,0.0133746890254539,1.81079600929859,3.64705584057286,0.286847387025972,0.120753792943499,0.327784141609072,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM155_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM155_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM155_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM155_Gain_clean.csv,-44.7027008187496,14.11,7.616366484534,90,2026-04-13 21:40:07,1,
SIM156,0.0304398695070221,1.96911871635106,3.54024594865738,0.372344850725434,0.152678034279431,0.323881688176606,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM156_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM156_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM156_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM156_Gain_clean.csv,-28.3618475493362,15.605,7.66797722848498,90,2026-04-13 21:42:07,1,
SIM157,0.0229874701648159,1.79240008616783,3.42011489490553,0.31144234723238,0.145646667143766,0.315452230994597,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM157_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM157_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM157_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM157_Gain_clean.csv,-28.7134182114261,13.07,7.49316235554098,90,2026-04-13 21:44:04,1,
SIM158,0.037624777725168,1.77408959142189,3.42969404918583,0.348607294150779,0.115924846575782,0.420888310647472,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM158_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM158_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM158_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM158_Gain_clean.csv,-16.6831433624144,10.08,7.56014578417851,90,2026-04-13 21:47:46,1,
SIM159,0.0295980630398298,2.02855253525569,3.57752832579358,0.306135277958446,0.115301874592933,0.378570777859963,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM159_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM159_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM159_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM159_Gain_clean.csv,-19.6569633768009,12.55,7.69528046769693,90,2026-04-13 21:50:29,1,
SIM160,0.0283709264163384,1.96858714409603,3.61452553066083,0.316359495264774,0.127178394633214,0.305524820147704,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM160_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM160_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM160_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM160_Gain_clean.csv,-46.426200168024,14.89,7.72495014524675,90,2026-04-13 21:51:56,1,
SIM161,0.0336657937065073,1.71748900302821,3.87941310078165,0.388174334868081,0.132019340400142,0.270227186042031,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM161_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM161_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM161_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM161_Gain_clean.csv,-32.4386987219007,14.63,7.91554711423085,90,2026-04-13 21:54:13,1,
SIM162,0.0112811143376086,1.85819689720791,3.60542259057378,0.378443185133649,0.12500277008822,0.253453363838832,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM162_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM162_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM162_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM162_Gain_clean.csv,-19.9814975842469,13.46,7.52730023966485,88,2026-04-13 21:56:10,1,
SIM163,0.0302990019872715,1.91561166275279,4.10818894642359,0.293045396084811,0.124064380297028,0.410715480704985,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM163_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM163_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM163_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM163_Gain_clean.csv,-14.8955060330164,13.525,8.19156773403659,90,2026-04-13 21:59:02,1,
SIM164,0.027017051503473,1.91804897423919,4.0422921168414,0.334874863829559,0.137795106517679,0.38289553005293,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM164_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM164_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM164_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM164_Gain_clean.csv,-16.2918639124733,11.185,8.12936850775501,90,2026-04-13 22:01:01,1,
SIM165,0.0157799205508695,1.80604452497678,3.90592477034629,0.37796202180687,0.146628617990107,0.28009931331424,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM165_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM165_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM165_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM165_Gain_clean.csv,-40.2043986414062,14.37,7.88675381890392,90,2026-04-13 22:03:50,1,
SIM166,0.0100934682287871,1.91026453654856,3.6579669393815,0.369636810068332,0.116075200664523,0.333729780464513,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM166_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM166_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM166_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM166_Gain_clean.csv,-29.4878177721145,13.655,7.59847269552029,90,2026-04-13 22:05:56,1,
SIM167,0.0344842643960555,1.76337939867264,4.02742364200903,0.330447990325729,0.124360890364408,0.300713864175835,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM167_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM167_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM167_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM167_Gain_clean.csv,-36.0828565458298,16.19,8.06943069025785,90,2026-04-13 22:08:09,1,
SIM168,0.0142874631875564,1.88337062330823,3.71074069340549,0.294195608511864,0.129261415229311,0.409514581267355,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM168_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM168_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM168_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM168_Gain_clean.csv,-27.8251880048616,11.705,7.73212635406541,90,2026-04-13 22:10:24,1,
SIM169,0.011691834416123,1.91384843158766,3.84609692126048,0.400833028412546,0.129673178371767,0.34180607717205,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM169_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM169_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM169_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM169_Gain_clean.csv,-37.523631314329,13.655,7.8066869743754,90,2026-04-13 22:13:24,1,
SIM170,0.0247500338834641,1.97899182049629,3.98572602584268,0.372602213933619,0.122252321078389,0.375841252646682,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM170_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM170_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM170_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM170_Gain_clean.csv,-24.1432638207877,13.655,8.06081681920056,90,2026-04-13 22:15:03,1,
SIM171,0.0239791902661185,1.75496481372376,3.57559852617937,0.417530677823992,0.133643575169725,0.429288758757252,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM171_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM171_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM171_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM171_Gain_clean.csv,-19.1662960744615,9.82,7.58042989989845,90,2026-04-13 22:17:43,1,
SIM172,0.038963031011515,1.89062029000742,3.61943429913312,0.410771444254821,0.139150163253588,0.264172065215719,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM172_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM172_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM172_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM172_Gain_clean.csv,-44.9613306559764,15.735,7.73860307178186,90,2026-04-13 22:19:29,1,
SIM173,0.0361415293262767,1.83015299573897,3.72087310228817,0.300157997829705,0.129501871413959,0.369506320196068,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM173_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM173_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM173_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM173_Gain_clean.csv,-18.7498384641104,16.97,7.79727399119064,90,2026-04-13 22:21:18,1,
SIM174,0.0186418155375094,1.76903080823757,3.41526911906113,0.402134033207713,0.117919378490209,0.430667639105082,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM174_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM174_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM174_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM174_Gain_clean.csv,-37.9768869774969,10.145,7.44549888758296,90,2026-04-13 22:24:48,1,
SIM175,0.0101553819831305,1.69637358268195,3.39063124095397,0.382136220223817,0.142465473304693,0.289643594862631,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM175_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM175_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM175_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM175_Gain_clean.csv,-38.3403877741549,13.915,7.30554386983032,90,2026-04-13 22:28:32,1,
SIM176,0.0165215948774226,1.93807400575819,4.04451138822468,0.289657123227685,0.137519312919583,0.25100465796031,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM176_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM176_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM176_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM176_Gain_clean.csv,-43.1394752752501,14.695,8.07498877018321,90,2026-04-13 22:31:24,1,
SIM177,0.0331471740377282,1.93371294030516,3.56644637835239,0.293652589321611,0.13633554409068,0.380291987781201,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM177_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM177_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM177_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM177_Gain_clean.csv,-19.1061845789453,15.15,7.66206181330715,90,2026-04-13 22:33:42,1,
SIM178,0.0141001908458543,1.95485210363817,3.86383237068963,0.381188839009201,0.145882933034728,0.417226145611222,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM178_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM178_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM178_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM178_Gain_clean.csv,-21.3636834714934,11.64,7.85705349266058,90,2026-04-13 22:36:14,1,
SIM179,0.0197493587343927,1.99748357067084,3.96507552325909,0.373823964461192,0.153677913028386,0.406636901358552,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM179_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM179_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM179_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM179_Gain_clean.csv,-18.9280516220798,11.64,8.02230277542967,90,2026-04-13 22:38:07,1,
SIM180,0.0323979590979623,1.85514535361664,3.99051857291472,0.410919938047158,0.122051816795589,0.445069180931949,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM180_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM180_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM180_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM180_Gain_clean.csv,-14.4488253102281,11.25,8.06192001494975,90,2026-04-13 22:41:19,1,
SIM181,0.0167111339962339,1.72477484597704,3.47540933234363,0.380451598630909,0.152324391811333,0.318550952045527,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM181_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM181_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM181_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM181_Gain_clean.csv,-43.1973541949718,12.875,7.46791941803495,90,2026-04-13 22:44:51,1,
SIM182,0.0171375344038333,1.72104891154399,4.02883696370238,0.281604210178912,0.138586706692334,0.444027420992708,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM182_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM182_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM182_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM182_Gain_clean.csv,-21.1745810653913,10.99,7.93562744745053,90,2026-04-13 22:47:54,1,
SIM183,0.0243645022418729,1.89662878149739,3.85483151559844,0.327163946823436,0.135502101521749,0.404129462555382,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM183_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM183_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM183_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM183_Gain_clean.csv,-16.7647894819306,11.705,7.92941590568011,90,2026-04-13 22:50:42,1,
SIM184,0.0265678307533266,1.92151378451483,3.63218829893658,0.396520929232204,0.124838598140606,0.374882382125079,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM184_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM184_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM184_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM184_Gain_clean.csv,-22.7009526731744,12.29,7.72826853868386,90,2026-04-13 22:52:29,1,
SIM185,0.036530433230318,1.75679124873943,3.85730140930138,0.365437834957667,0.134252576653671,0.326585750933174,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM185_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM185_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM185_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM185_Gain_clean.csv,-25.9568682512058,16.645,7.9276069234689,90,2026-04-13 22:54:22,1,
SIM186,0.025929336950088,2.03905209380381,3.82457075747444,0.351689521725778,0.153366695535953,0.279409261895319,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM186_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM186_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM186_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM186_Gain_clean.csv,-26.2646255674177,16.32,7.93776312201964,90,2026-04-13 22:55:57,1,
SIM187,0.0222052674933741,1.73071395456977,4.0866974949017,0.336616210465071,0.132303881527803,0.399413834910535,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM187_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM187_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM187_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM187_Gain_clean.csv,-22.6049842724604,11.12,8.11012551955253,90,2026-04-13 22:57:44,1,
